Key,Source,Context,Changes,English
xRayDisplayLight1,blocks,Block,New,"X-Ray Display Light 1 (ИОМ)"
xRayDisplayLight2,blocks,Block,New,"X-Ray Display Light 2 (ИОМ)"
xuiAccept,UI,XUI,KgNone,"ACCEPT"
xuiActiveEffects,UI,XUI,KgNone,"ACTIVE EFFECTS"
xuiAdvancedRotation,UI,Radial,New,"Advanced"
xuiAllSkills,UI,XUI,KgNone,"ALL SKILLS"
xuiAllies,UI,XUI,KgNone,"ALLIES"
xuiAlways,UI,XUI,New,"Always"
xuiAmmo,UI,XUI,New,"AMMO"
xuiApply,UI,XUi,New,"Apply"
xuiAssembleMustReadBook,UI,XUI,EnChanged,"You must read the correct book or buy a perk to assemble this item."
xuiAttributes,UI,XUI,KgNone,"ATTRIBUTES"
xuiAutoRotation,UI,Radial,New,"Auto Rotate"
xuiBack,,,New,"Back"
xuiBasics,UI,XUI,KgNone,"BASICS"
xuiBoolCelsiusOff,UI,XUi Options Video,New,"°F"
xuiBoolCelsiusOn,UI,XUi Options Video,New,"°C"
xuiBoolDualShock4Off,UI,XUi Controls Options,New,"Xbox style"
xuiBoolDualShock4On,UI,XUi Controls Options,New,"DualShock 4"
xuiBoolMaleOff,XUi,Character Editor,New,"Female"
xuiBoolMaleOn,XUi,Character Editor,New,"Male"
xuiBoolMenuBindingsOff,UI,XUi Controls Options,New,"In-Game"
xuiBoolMenuBindingsOn,UI,XUi Controls Options,New,"UI / Menus"
xuiBtnOptionsAccount,UI,XUi OptionsMenu,New,"Player Name"
xuiBtnOptionsAudio,UI,XUi OptionsMenu,New,"Audio"
xuiBtnOptionsControls,UI,XUi OptionsMenu,New,"Controls"
xuiBtnOptionsProfiles,UI,XUi OptionsMenu,New,"Player Profile"
xuiBtnOptionsVideo,UI,XUi OptionsMenu,New,"Video"
xuiBuffStatCoreTemp,UI,XUI,KgNone,"Core Temp"
xuiBuffStatDays,UI,XUI,KgNone,"DAYS"
xuiBuffStatDuration,UI,XUI,KgNone,"Duration"
xuiBuffStatGassiness,UI,XUI,KgNone,"Gassiness"
xuiBuffStatHealth,UI,XUI,KgNone,"Health"
xuiBuffStatHours,UI,XUI,KgNone,"HRS"
xuiBuffStatModifierMax,UI,XUI,KgNone,"[DECEA3]{1} max {0}.[-]"
xuiBuffStatModifierMaxForSeconds,UI,XUI,KgNone,"[DECEA3]{1} max {0} for {2}.[-]"
xuiBuffStatModifierSetValueDec,UI,XUI,KgNone,"{0}: [DECEA3]decreased by {1}%.[-]"
xuiBuffStatModifierSetValueForSecondsDec,UI,XUI,KgNone,"{0}: [DECEA3]decreased by {1}% for {2}.[-]"
xuiBuffStatModifierSetValueForSecondsInc,UI,XUI,KgNone,"{0}: [DECEA3]increased by {1}% for {2}.[-]"
xuiBuffStatModifierSetValueInc,UI,XUI,KgNone,"{0}: [DECEA3]increased by {1}%.[-]"
xuiBuffStatModifierValueOT,UI,XUI,KgNone,"{0}: [DECEA3]{1} every {2} second(s).[-]"
xuiBuffStatModifierValueOTForSeconds,UI,XUI,KgNone,"{0}: [DECEA3]{1} every {2} second(s) for {3}.[-]"
xuiBuffStatMovementSpeed,UI,XUI,KgNone,"Movement Speed"
xuiBuffStatSickness,UI,XUI,KgNone,"Sickness"
xuiBuffStatStamina,UI,XUI,KgNone,"Stamina"
xuiBuffStatTimeLeft,UI,XUI,KgNone,"Time Left"
xuiBuffStatWellness,UI,XUI,KgNone,"Wellness"
xuiBuyPrice,UI,Menu,New,"Buy Price"
xuiCameraControl,UI,XUI,New,"Camera Control"
xuiCameraPreview,UI,XUI,New,"Camera Preview"
xuiCancel,UI,XUI,New,"Cancel"
xuiCategoryPlayerReportCheating,XUi,Player Report,New,"Using cheats / hacks"
xuiCategoryPlayerReportExploiting,XUi,Player Report,New,"Exploiting game mechanics / bugs"
xuiCategoryPlayerReportOther,XUi,Player Report,New,"Other"
xuiCategoryPlayerReportSpamming,XUi,Player Report,New,"Spamming"
xuiCategoryPlayerReportVerbalAbuse,XUi,Player Report,New,"Verbal abuse"
xuiCharacter,UI,XUI,New,"CHARACTER"
xuiCharacterColorFor,XUi,Character Editor,New,"Colors"
xuiCharacterColorSlotEyebrow,XUi,Character Editor,New,"Eyebrows"
xuiCharacterColorSlotEyes,XUi,Character Editor,New,"Eyes"
xuiCharacterColorSlotHair,XUi,Character Editor,New,"Hair"
xuiCharacterColorSlotSkin,XUi,Character Editor,New,"Skin"
xuiCharacterEyebrowStyle,XUi,Character Editor,New,"Eyebrows Style"
xuiCharacterFacialHairStyle,XUi,Character Editor,New,"Facial Hair"
xuiCharacterGender,XUi,Character Editor,New,"Gender"
xuiCharacterHairStyle,XUi,Character Editor,New,"Hair Style"
xuiCharacterSettings,XUi,Player Profiles,New,"Character Settings"
xuiChatTargetFriends,XUi,Chat,New,"[00bb00]Friends"
xuiChatTargetGlobal,XUi,Chat,New,"[ffffff]Global"
xuiChatTargetParty,XUi,Chat,New,"[ffcc00]Party"
xuiClear,,,New,"Clear"
xuiClose,UI,XUI,KgNone,"CLOSE"
xuiColorProps,LightEditor,XUi,New,"Color Properties"
xuiColorPropsHexValue,LightEditor,XUi,New,"Hex Value"
xuiCombine,UI,XUI,New,"COMBINE"
xuiCombineItemA,UI,XUI,New,"ITEM A"
xuiCombineItemB,UI,XUI,New,"ITEM B"
xuiConnectToServer,UI,XUi MainMenu,New,"Join a Game"
xuiContinueGame,UI,XUi MainMenu,New,"Продолжить игру"
xuiControlBindingsForPlayer,UI,Controls Dialog,New,"Player Control"
xuiControlBindingsForUI,UI,Controls Dialog,New,"User Interface"
xuiControlBindingsForVehicles,UI,Controls Dialog,New,"Vehicle Control"
xuiCopyBlock,UI,Radial,New,"Copy Block"
xuiCopyRotation,UI,Radial,New,"Copy Rotation"
xuiCost,UI,XUI,KgNone,"COST"
xuiCraftQueueFull,UI,XUI,KgNone,"No room in queue!"
xuiCrafting,UI,XUI,New,"CRAFTING"
xuiCreateProfileHeader,XUi,Player Profiles,New,"Name for new profile"
xuiCreateWorld,,,New,"Create World"
xuiCreateWorldLoadWorld,,,New,"Load World:"
xuiCreateWorldName,,,New,"Name:"
xuiCreateWorldNewWorld,,,New,"Create New World:"
xuiCreateWorldSize,,,New,"Size:"
xuiCreative,UI,XUI,KgNone,"CREATIVE"
xuiCredits,UI,XUi MainMenu,New,"Credits"
xuiCurrentLife,UI,XUI,New,"CURRENT LIFE"
xuiDay,UI,XUI,KgNone,"DAY"
xuiDayTime,UI,XUI,KgNone,"DAY/TIME"
xuiDeaths,UI,XUI,KgNone,"DEATHS"
xuiDebugMenuBackToEditor,,,New,"Back to editor"
xuiDebugMenuDecorations,,,New,"Decorations"
xuiDebugMenuDirectorNodes,,,New,"Director Nodes"
xuiDebugMenuEntityTasks,,,New,"Entity Tasks"
xuiDebugMenuFlyMode,,,New,"Fly Mode"
xuiDebugMenuGodMode,,,New,"God Mode"
xuiDebugMenuInvisible,,,New,"Invisible"
xuiDebugMenuNoCollision,,,New,"No Collision"
xuiDebugMenuPhysicsActive,,,New,"Physics Active"
xuiDebugMenuPlaytest,,,New,"Playtest"
xuiDebugMenuPlaytestReset,,,New,"Restart Playtest"
xuiDebugMenuRecalcLight,,,New,"Recalc Light"
xuiDebugMenuRecalcStability,,,New,"Recalc Stability"
xuiDebugMenuReloadChunks,,,New,"Reload Chunks"
xuiDebugMenuSavingActive,,,New,"Saving Active"
xuiDebugMenuShowLightPerf,,,New,"Show Light Perf."
xuiDebugMenuShowStability,,,New,"Show Stability"
xuiDebugMenuShowStabilityGlue,,,New,"Show Stability Glue"
xuiDebugMenuSuicide,,,New,"Suicide"
xuiDebugMenuTeleport,,,New,"Teleport"
xuiDebugMenuTickingActive,,,New,"Ticking Active"
xuiDebugTeleportEW,,,New,"X (E/W):"
xuiDebugTeleportNS,,,New,"Z (N/S):"
xuiDecline,UI,XUI,KgNone,"DECLINE"
xuiDefault,UI,Options Video,New,"Default"
xuiDefaults,UI,XUi,New,"Defaults"
xuiDefense,UI,XUI,KgNone,"DEFENSE"
xuiDeleteProfile,XUi,Player Profiles,New,"Delete selected profile?"
xuiDeleteSaveGame,UI,XUi Continue Game,New,"Delete selected save?"
xuiDescriptionLabel,UI,XUI,KgNone,"DESCRIPTION"
xuiDescriptionNotAvailable,UI,XUI,KgNone,"DESCRIPTION NOT AVAILABLE AT THIS TIME."
xuiDnaSliders,XUi,Player Profiles,New,"Attributes"
xuiDontSave,UI,XUI,New,"Discard changes"
xuiDurability,UI,XUI,KgNone,"DURABILITY"
xuiEditingTools,UI,XUI,New,"Editing Tools"
xuiElevation,UI,XUI,KgNone,"ELEVATION"
xuiEmptyInfoPanelText,UI,XUI,KgNone,"[ЛКМ] TO INSPECT AN ITEM, RECIPE OR ACTIVE EFFECT\n[ЛКМ] HOLD AND DRAG TO TAKE A STACK\n[ЛКМ] TO DROP OR SWAP A STACK\n[ПКМ] HOLD AND DRAG TO TAKE A HALF STACK\n[ПКМ] TO DROP ONE ITEM AT A TIME"
xuiEmptyVehicleStorage,UI,XUI,KgNone,"ADD BASKET TO ACCESS STORAGE."
xuiEmptyVendingMachine,UI,Menu,New,"Empty Vending Machine"
xuiEndTime,UI,XUI,New,"END TIME"
xuiEveryone,UI,XUI,KgNone,"EVERYONE"
xuiExamine,UI,XUI,KgNone,"EXAMINE"
xuiExpires,UI,Menu,New,"Expires"
xuiExportLocal,XUi,Prefabs,New,"Save Locally"
xuiExportPrefab,XUi,Prefabs,New,"Export Selection to Prefab"
xuiExportServer,XUi,Prefabs,New,"Save on Server"
xuiFeelsLike,UI,XUI,KgNone,"FEELS LIKE"
xuiFood,UI,XUI,KgNone,"FOOD"
xuiFuel,UI,XUI,KgNone,"FUEL"
xuiGameDays,UI,Menu,New,"Game Day(s)"
xuiGameTime,UI,Menu,New,"Game Time"
xuiGas,UI,XUI,KgNone,"GAS"
xuiGeneralStock,UI,Menu,New,"General Stock"
xuiGrabBinding,UI,XUi Controls Options,New,"Confirm"
xuiIngameDebugMenu,UI,XUI,New,"Debug Tools"
xuiInput,UI,XUI,KgNone,"INPUT"
xuiInspect,UI,XUI,KgNone,"INSPECT"
xuiInstant,UI,XUI,New,"Instant"
xuiInvalidPrefabName,UI,XUI,New,"The name contains invalid characters"
xuiInventory,UI,XUI,KgNone,"INVENTORY"
xuiInventoryFull,UI,XUI,KgNone,"No room in inventory, crafting has been halted until space is cleared."
xuiInventoryFullDropping,UI,XUI,KgNone,"Inventory is full. Dropping items on ground."
xuiInventoryFullForPickup,UI,XUI,KgNone,"Inventory is full."
xuiItemsCrafted,UI,XUI,KgNone,"ITEMS CRAFTED"
xuiJournal,UI,XUI,New,"JOURNAL"
xuiKM,UI,XUI,KgNone,"KM"
xuiKMTravelled,UI,XUI,KgNone,"KM TRAVELED"
xuiKeypad,XUi,Keypad,New,"Enter Password"
xuiKilometers,UI,XUI,KgNone,"Kilometers"
xuiLeave,XUi,Server Join Rules,New,"Leave Server"
xuiLevel,UI,XUI,KgNone,"LEVEL"
xuiLevelTools,UI,XUI,New,"Level Tools"
xuiLevelTools2,UI,XUI,New,"Level Tools 2"
xuiLightCopy,LightEditor,XUi,New,"Copy"
xuiLightOnOff,LightEditor,XUi,New,"Light On/Off"
xuiLightPaste,LightEditor,XUi,New,"Paste"
xuiLightPropAngle,LightEditor,XUi,New,"Angle"
xuiLightPropAngleTip,LightEditor,XUi,New,"Angle in degrees of spot type light"
xuiLightPropColorPreset,LightEditor,XUi,New,"Preset"
xuiLightPropColorPresetTip,LightEditor,XUi,New,"Choose presets for a variety of sources"
xuiLightPropDelay,LightEditor,XUi,New,"Delay"
xuiLightPropDelayTip,LightEditor,XUi,New,"Time (in seconds) between flickering and sliding"
xuiLightPropIntensity,LightEditor,XUi,New,"Intensity"
xuiLightPropIntensityTip,LightEditor,XUi,New,"Intensity of light"
xuiLightPropRange,LightEditor,XUi,New,"Range"
xuiLightPropRangeTip,LightEditor,XUi,New,"Range of light (In Meters)"
xuiLightPropRate,LightEditor,XUi,New,"Rate"
xuiLightPropRateTip,LightEditor,XUi,New,"Frequency of state oscillation (in Hz)"
xuiLightPropShadow,LightEditor,XUi,New,"Shadows"
xuiLightPropShadowTip,LightEditor,XUi,New,"determines amount of shadow casting"
xuiLightPropState,LightEditor,XUi,New,"State"
xuiLightPropStateTip,LightEditor,XUi,New,"Determines dynamic functionality on lights"
xuiLightPropType,LightEditor,XUi,New,"Type"
xuiLightPropTypeTip,LightEditor,XUi,New,"Type of light"
xuiLightProps,LightEditor,XUi,New,"Light Properties"
xuiLightRestoreDefaults,LightEditor,XUi,New,"Restore Defaults"
xuiLockAmmo,UI,Menu,New,"Lock Ammo"
xuiLongestLife,UI,XUI,KgNone,"LONGEST LIFE"
xuiLoot,UI,XUI,KgNone,"LOOT"
xuiLooting,UI,XUI,KgNone,"LOOTING"
xuiMap,UI,XUI,KgNone,"MAP"
xuiMapDayTime,UI,XUI,KgNone,"Day/Time"
xuiMapSelfLabel,UI,Map Object Name For Your Character,KgNone,"YOU"
xuiMapSize,UI,XUi Continue Game,New,"World Size"
xuiMapStats,UI,XUI,KgNone,"MAP STATS"
xuiMaterialGroup,UI,XUI,New,"GROUP"
xuiMaterials,UI,XUI,New,"MATERIALS"
xuiMaxOutput,UI,XUI,New,"MAX OUTPUT"
xuiMenuExit,UI,XUI,New,"Exit"
xuiMenuExportPrefab,XUi,Prefabs,New,"Export Prefab"
xuiMenuHelp,UI,XUI,New,"Help"
xuiMenuInvite,XUi,Ingame Menu,New,"Invite Friends"
xuiMenuOptions,UI,XUI,New,"Options"
xuiMenuSave,UI,XUI,New,"Save"
xuiMinibike,UI,XUI,KgNone,"MINIBIKE"
xuiMinibikeStorage,UI,XUI,KgNone,"MINIBIKE STORAGE"
xuiModifiers,UI,XUI,New,"MODIFIERS"
xuiMovePrefab,LevelTools2,XUI,New,"Move whole Prefab"
xuiMovePrefabDown,LevelTools2,XUI,New,"Down"
xuiMovePrefabUp,LevelTools2,XUI,New,"Up"
xuiNA,UI,XUI,KgNone,"N/A"
xuiNewBinding,UI,XUi Controls Options,New,"Select another"
xuiNewBindingAbort,UI,XUi Controls Options,New,"Or press ESC to abort"
xuiNewBindingAction,UI,XUi Controls Options,New,"Press the button you want to assign to:"
xuiNewBindingConflictingAction,UI,XUi Controls Options,New,"[B6A67B]{0}[-] already in use by [B6A67B]{1}[-]"
xuiNewBindingCurrent,UI,XUi Controls Options,New,"[B6A67B]{0}[-] (currently [B6A67B]{1}[-])"
xuiNewGame,UI,XUi MainMenu,New,"New Game"
xuiNextLevelRequirements,UI,XUI,KgNone,"REQUIREMENTS"
xuiNoSellPrice,UI,Menu,New,"No Sell Price"
xuiNoise,UI,XUI,KgNone,"NOISE"
xuiObjectives,UI,XUI,KgNone,"OBJECTIVES"
xuiObjectivesNotAvailable,UI,XUI,KgNone,"OBJECTIVES NOT AVAILABLE AT THIS TIME."
xuiOk,UI,XUI,New,"OK"
xuiOnFaceRotation,UI,Radial,New,"On Face"
xuiOpenInEditor,UI,XUI,New,"Open XML in external editor"
xuiOptions,UI,XUi MainMenu,New,"Options"
xuiOptionsAudio,UI,XUi Audio Options,New,"Audio Settings"
xuiOptionsAudioAmbientVolumeLevel,UI,XUi Audio Options,KgNone,"Ambient sound volume"
xuiOptionsAudioDynamicMusicEnabled,UI,Xui Audio Options,KgNone,"Enable Dynamic Music"
xuiOptionsAudioDynamicMusicVolumeLevel,UI,Xui Audio Options,KgNone,"Dynamic Music Volume"
xuiOptionsAudioMicVolumeLevel,UI,XUi Audio Options,KgNone,"Microphone gain"
xuiOptionsAudioMusicVolumeLevel,UI,XUi Audio Options,KgNone,"Music volume"
xuiOptionsAudioOverallAudioVolumeLevel,UI,XUi Audio Options,KgNone,"Overall sound volume"
xuiOptionsAudioVoiceChatEnabled,UI,XUi Audio Options,KgNone,"Enable voice chat"
xuiOptionsAudioVoiceVolumeLevel,UI,XUi Audio Options,KgNone,"Voice volume"
xuiOptionsControls,UI,XUi Controls Options,New,"Control Settings"
xuiOptionsControlsAllowController,UI,XUi Controls Options,New,"Enable Controller"
xuiOptionsControlsAllowControllerTooltip,UI,XUi Controls Options,New,"Allow controlling the game with a gamepad"
xuiOptionsControlsController,UI,XUi Controls Options,New,"Gamepad"
xuiOptionsControlsControllerInterfaceSensitivity,UI,XUi Controls Options,New,"Interface sensitivity"
xuiOptionsControlsControllerInterfaceSensitivityTooltip,UI,XUi Controls Options,New,"Cursor movement speed within UI windows when using a controller"
xuiOptionsControlsControllerVibration,UI,XUi Controls Options,New,"Controller vibration"
xuiOptionsControlsControllerVibrationTooltip,UI,XUi Controls Options,New,"Enable vibration of the controller, e.g. when losing health"
xuiOptionsControlsGeneric,UI,XUi Controls Options,New,"Options"
xuiOptionsControlsInvertMouseLookY,UI,XUi Controls Options,New,"Invert Mouse"
xuiOptionsControlsInvertMouseLookYTooltip,UI,XUi Controls Options,New,"Invert the vertical axis of the mouse when moving the camera"
xuiOptionsControlsLookSensitivity,UI,XUi Controls Options,New,"Look sensitivity"
xuiOptionsControlsLookSensitivityTooltip,UI,XUi Controls Options,New,"Sensitivity of mouse when moving the camera around"
xuiOptionsControlsNewBinding,UI,XUi Controls Options,New,"Assign new binding"
xuiOptionsControlsShowBindingsFor,UI,Controls Dialog,New,"Show for"
xuiOptionsControlsShowDS4,UI,XUi Controls Options,New,"Controller type"
xuiOptionsControlsShowDS4Tooltip,UI,XUi Controls Options,New,"Select what type of controller you want to view the bindings for."
xuiOptionsControlsShowMenuBindings,UI,XUi Controls Options,New,"Bindings for"
xuiOptionsControlsShowMenuBindingsTooltip,UI,XUi Controls Options,New,"Select whether you want to view the UI / menu bindings or in-game bindings."
xuiOptionsControlsZoomSensitivity,UI,XUi Controls Options,New,"Zoom sensitivity"
xuiOptionsControlsZoomSensitivityTooltip,UI,XUi Controls Options,New,"Sensitivity of mouse when aiming down the sights"
xuiOptionsProfiles,XUi,Player Profiles,New,"Player Profiles"
xuiOptionsUsername,XUi,Username,New,"Set Player Name"
xuiOptionsVideo,UI,XUi Video Options,New,"Video Settings"
xuiOptionsVideoAntiAliasing,UI,Xui Video Options,New,"Anti-Aliasing"
xuiOptionsVideoAntiAliasingTooltip,UI,Xui Video Options,New,"Removes jagged edges from object.\nPerformance Impact: Medium\n"
xuiOptionsVideoDepthOfField,UI,Xui Video Options,New,"Depth of Field"
xuiOptionsVideoDepthOfFieldTooltip,UI,Xui Video Options,New,"Distant objects get blurred.\nPerformance Impact: Medium\n"
xuiOptionsVideoDisplay,UI,XUi Video Options,New,"Display"
xuiOptionsVideoFieldOfView,UI,Xui Video Options,New,"Field of View"
xuiOptionsVideoFieldOfViewTooltip,UI,Xui Video Options,New,"How wide your view angle is.\nPerformance Impact: Low\n"
xuiOptionsVideoFullscreen,UI,Xui Video Options,New,"Fullscreen"
xuiOptionsVideoFullscreenTooltip,UI,Xui Video Options,New,"Run the game in fullscreen or windowed mode.\nPerformance Impact: Medium\n"
xuiOptionsVideoGamma,UI,Xui Video Options,New,"Gamma"
xuiOptionsVideoGammaTooltip,UI,Xui Video Options,New,"How bright the game is.\nPerformance Impact: None\n"
xuiOptionsVideoGrassDistance,UI,Xui Video Options,New,"Grass Distance"
xuiOptionsVideoGrassDistanceTooltip,UI,Xui Video Options,New,"The maximum distance at which you can see grass.\nPerformance Impact: Medium\n"
xuiOptionsVideoJournalPopup,UI,XUi Video Options,New,"Journal Popup"
xuiOptionsVideoJournalPopupTooltip,UI,XUi Video Options,New,"Show a window when receiving a new journal entry instead of a tooltip."
xuiOptionsVideoLODDistance,UI,Xui Video Options,New,"LOD Distance"
xuiOptionsVideoLODDistanceTooltip,UI,Xui Video Options,New,"The overall maximum level of detail at which the world is displayed.\nPerformance Impact: High\n"
xuiOptionsVideoMotionBlur,UI,Xui Video Options,New,"Motion Blur"
xuiOptionsVideoMotionBlurTooltip,UI,Xui Video Options,New,"Quality level of motion blur (more pixel samples & smoothing).\nPerformance Impact: High\n"
xuiOptionsVideoQuality,UI,XUi Video Options,New,"Quality"
xuiOptionsVideoQualityPreset,UI,Xui Video Options,New,"Quality Preset"
xuiOptionsVideoQualityPresetTooltip,UI,Xui Video Options,New,"Overall Graphics Quality.  Changes almost all settings. \nPerformance Impact: Very High\n"
xuiOptionsVideoReflectedShadows,UI,Xui Video Options,New,"Reflected Shadows"
xuiOptionsVideoReflectedShadowsTooltip,UI,Xui Video Options,New,"Shadows are processed and displayed inside reflections.\nPerformance Impact: High\n"
xuiOptionsVideoReflectionQuality,UI,Xui Video Options,New,"Reflection Quality"
xuiOptionsVideoReflectionQualityTooltip,UI,Xui Video Options,New,"How clear reflections are. Provides more realistic lighting.\nPerformance Impact: Very High\n"
xuiOptionsVideoResolution,UI,Xui Video Options,New,"Resolution"
xuiOptionsVideoResolutionTooltip,UI,Xui Video Options,New,"Sets the screen resolution at which the game is displayed.\nPerformance Impact: Very High\n"
xuiOptionsVideoRestartRequiredText,XUi,Video Options,New,"Changes to the texture quality only become active after a restart of the game."
xuiOptionsVideoRestartRequiredTextNowLater,XUi,Video Options,New,"Changes to the texture quality only become active after a restart of the game.\nClick OK to restart right now, cancel to keep running with the current quality."
xuiOptionsVideoRestartRequiredTitle,XUi,Video Options,New,"Restart required"
xuiOptionsVideoSSAO,UI,Xui Video Options,New,"SSAO"
xuiOptionsVideoSSAOTooltip,UI,Xui Video Options,New,"Use the image effect SSAO which draws more detailed shadows on objects.\nPerformance Impact: Medium\n"
xuiOptionsVideoScreenBounds,UI,XUi Video Options,New,"UI Size"
xuiOptionsVideoScreenBoundsTooltip,UI,XUi Video Options,New,"Limits the size of the UI on the screen."
xuiOptionsVideoShadowsDistance,UI,Xui Video Options,New,"Shadows Distance"
xuiOptionsVideoShadowsDistanceTooltip,UI,Xui Video Options,New,"Quality and distance of object shadows.\nPerformance Impact: High\n"
xuiOptionsVideoSunShafts,UI,Xui Video Options,New,"Sun Shafts"
xuiOptionsVideoSunShaftsTooltip,UI,Xui Video Options,New,"Aka. God Rays.  Shines rays of light from the sun past obstructing objects.\nPerformance Impact: Medium\n"
xuiOptionsVideoTempCelsius,UI,XUi Video Options,New,"Temp Unit"
xuiOptionsVideoTempCelsiusTooltip,UI,XUi Video Options,New,"Unit to use when displaying temperatures."
xuiOptionsVideoTextureQuality,UI,Xui Video Options,New,"Texture Quality"
xuiOptionsVideoTextureQualityTooltip,UI,Xui Video Options,New,"Saves video memory and performance by setting the texture resolution.\nCan not be changed while in a game.\nPerformance Impact: Medium\n"
xuiOptionsVideoTreeQuality,UI,Xui Video Options,New,"Tree Quality"
xuiOptionsVideoTreeQualityTooltip,UI,Xui Video Options,New,"Overall quality of the trees based on how far away they are.\nPerformance Impact: High\n"
xuiOptionsVideoUI,UI,XUi Video Options,New,"UI"
xuiOptionsVideoUIBackgroundOpacity,UI,Xui Video Options,New,"UI Background Opacity"
xuiOptionsVideoUIBackgroundOpacityTooltip,UI,Xui Video Options,New,"UI wallpaper/background opacity/transparency."
xuiOptionsVideoUIForegroundOpacity,UI,Xui Video Options,New,"UI Foreground Opacity"
xuiOptionsVideoUIForegroundOpacityTooltip,UI,Xui Video Options,New,"UI outlines and icon opacity/transparency."
xuiOptionsVideoUMATextureQuality,UI,Xui Video Options,New,"UMA Texture Quality"
xuiOptionsVideoUMATextureQualityTooltip,UI,Xui Video Options,New,"Controls the texture baking size of UMA characters."
xuiOptionsVideoVSync,UI,Xui Video Options,New,"VSync"
xuiOptionsVideoVSyncTooltip,UI,Xui Video Options,New,"Combats screen tearing by synchronizing the game to the monitors refresh rate.\nPerformance Impact: Low\n"
xuiOptionsVideoViewDistance,UI,Xui Video Options,New,"View Distance"
xuiOptionsVideoViewDistanceTooltip,UI,Xui Video Options,New,"How far the world can be viewed.\nCan not be changed while in a game.\nPerformance Impact: High\n"
xuiOptionsVideoWaterParticles,UI,Xui Video Options,New,"Water Particles"
xuiOptionsVideoWaterParticlesTooltip,UI,Xui Video Options,New,"How accurate water particles match falls.\nPerformance Impact: High\n"
xuiOptionsVideoWaterQuality,UI,Xui Video Options,New,"Water Quality"
xuiOptionsVideoWaterQualityTooltip,UI,Xui Video Options,New,"Layers and effects occurring on surface of water planes.\nPerformance Impact: Low\n"
xuiOutput,UI,XUI,KgNone,"OUTPUT"
xuiPaintAllSides,UI,Radial,New,"Paint All Sides"
xuiPaintBrush,UI,Radial,New,"Paint Brush"
xuiPaintCost,UI,XUI,New,"PAINT COST"
xuiPaintRoller,UI,Radial,New,"Paint Roller"
xuiPaintUnit,UI,XUI,New,"PER METER"
xuiPerkRequirement,XUi,Skills,New,"Req: {0} {1}"
xuiPing,UI,XUI,KgNone,"PING"
xuiPlayerKills,UI,XUI,KgNone,"PLAYER KILLS"
xuiPlayerLevel,UI,XUI,New,"Player Level"
xuiPlayerNA,UI,Player List XUI,KgNone,"N/A"
xuiPlayerReceived,UI,Player List XUI,KgNone,"Received"
xuiPlayerSent,UI,Player List XUI,KgNone,"Sent"
xuiPlayerShow,UI,Player List XUI,KgNone,"SHOW"
xuiPlayerStats,UI,XUI,KgNone,"PLAYER STATS"
xuiPlayers,UI,XUI,KgNone,"PLAYERS"
xuiPlayersReportPlayer,XUi,Player list,New,"Report this player..."
xuiPlayersReportPlayerCol,XUi,Player list,New,"Report"
xuiPointsAvailable,UI,XUI,KgNone,"Point(s) Available"
xuiPower,UI,XUI,New,"POWER"
xuiPowerDelay,UI,XUI,New,"Power Delay"
xuiPowerDuration,UI,XUI,New,"Power Duration"
xuiPrefabAlreadyExists,UI,XUI,New,"A prefab with the given name already exists"
xuiPrefabEditor,UI,XUI,New,"Level/Prefab Editor"
xuiPrefabEditorEacWarningText,UI,XUi,New,"EAC is enabled. You will not be able to save any modifications to prefabs that are included in the vanilla game."
xuiPrefabEditorEacWarningTitle,UI,XUi,New,"EAC Enabled"
xuiPrefabEditorHelp,PrefabEditorHelp,XUI,New,"Prefab Editor Help"
xuiPrefabEditorHelpCopyBlocksKey,PrefabEditorHelp,XUI,New,"[action:local:FocusCopyBlock] -or- [button:LeftControl] + [action:local:Secondary]"
xuiPrefabEditorHelpCopyBlocksText,PrefabEditorHelp,XUI,New,"Create a stack in your toolbelt with 99 blocks of the block under your cursor."
xuiPrefabEditorHelpCopyKey,PrefabEditorHelp,XUI,New,"[button:LeftControl] + [button:C]"
xuiPrefabEditorHelpCopyText,PrefabEditorHelp,XUI,New,"Copy contents from current selection into clipboard."
xuiPrefabEditorHelpCreateSelectionKey,PrefabEditorHelp,XUI,New,"[action:local:SelectionSet]"
xuiPrefabEditorHelpCreateSelectionText,PrefabEditorHelp,XUI,New,"Create a selection box. Press while focusing on another position to increase selection size."
xuiPrefabEditorHelpDeleteBlockKey,PrefabEditorHelp,XUI,New,"[action:local:Run] + [action:local:Primary]"
xuiPrefabEditorHelpDeleteBlockText,PrefabEditorHelp,XUI,New,"Delete the focused block."
xuiPrefabEditorHelpFocusBlockKey,PrefabEditorHelp,XUI,New,"[action:local:Run]"
xuiPrefabEditorHelpFocusBlockText,PrefabEditorHelp,XUI,New,"Focus the actual block under cursor instead of spot that is on top of the focused block."
xuiPrefabEditorHelpMain,PrefabEditorHelp,XUI,New,"Generic"
xuiPrefabEditorHelpPasteAdvancedKey,PrefabEditorHelp,XUI,New,"[button:LeftControl] + [button:LeftShift] + [button:V]"
xuiPrefabEditorHelpPasteAdvancedText,PrefabEditorHelp,XUI,New,"Paste contents from clipboard into preview box that can be moved around. Pressing the combination another time will actually paste the blocks into the world."
xuiPrefabEditorHelpPasteKey,PrefabEditorHelp,XUI,New,"[button:LeftControl] + [button:V]"
