Key,Source,Context,Changes,English
resourceCandleStickDesc,items,Item,KgNone,"Brass objects can be scrapped into scrap brass in your backpack or smelted in a forge as a core resource."
resourceCandyTin,items,Item,KgNone,"Candy Tin Can"
resourceCandyTinDesc,items,Item,KgNone,"Grandma's candy tin. Good for scrapping or a perfect casing for a yummy home cooked land mine!"
resourceCement,items,Item,KgNone,"Cement"
resourceCementDesc,items,Item,EnChanged GrChanged,"Cement is used to craft concrete mix. This requires a cement mixer."
resourceClayLump,items,Item,EnChanged,"Clay Soil"
resourceClayLumpDesc,items,Item,EnChanged,"Clay Soil or Loam is a key resource for forging and farming and can be harvested from the top soil of nearly every biome."
resourceCloth,items,Item,KgNone,"Cloth Fragment"
resourceClothDesc,items,Item,KgNone,"Cloth is a staple for survival used for clothing, bandages and more."
resourceCoal,items,Item,KgNone,"Lump of Coal"
resourceCoalDesc,items,Item,EnChanged,"A great fuel source and a core ingredient for gunpowder."
resourceCobblestones,items,Item,KgNone,"Cobblestone Rocks"
resourceCobblestonesDesc,items,Item,EnChanged,"Cobblestone rocks can be used to build surprisingly sturdy flagstone and cobblestone structures."
resourceConcreteMix,items,Item,KgNone,"Concrete Mix"
resourceConcreteMixDesc,items,Item,KgNone,"Can be used as a resource to make rebar frames into solid concrete walls once you've bought the perk for it."
resourceCropAloeLeaf,items,Farming,New,"Aloe Vera Leaf"
resourceCropAloeLeafDesc,items,Farming,New,"Can be used to craft a drink on the run and for items with healing properties."
resourceCropChrysanthemumPlant,items,Farming,New,"Chrysanthemum"
resourceCropChrysanthemumPlantDesc,items,Farming,New,"Used to brew tea and craft other items."
resourceCropCoffeeBeans,items,Farming,KgNone,"Coffee Beans"
resourceCropCoffeeBeansDesc,items,Farming,EnChanged,"Brew coffee at a campfire or craft the beans into coffee seeds."
resourceCropCottonPlant,items,Farming,New,"Cotton"
resourceCropCottonPlantDesc,items,Farming,New,"Ued to craft cloth and other items."
resourceCropGoldenrodPlant,items,Farming,New,"Goldenrod Flower"
resourceCropGoldenrodPlantDesc,items,Farming,New,"Used to brew tea and craft other items."
resourceCropHopsFlower,items,Farming,New,"Hops Flower"
resourceCropHopsFlowerDesc,items,Farming,New,"The hops flower is a critical ingredient for brewing beer."
resourceCropSnowberryPlant,items,Farming,New,"Snowberry"
resourceCropSnowberryPlantDesc,items,Farming,New,"Snowberries can easily be mistaken for blueberries but are only borderline edible."
resourceCrushedSand,items,Item,KgNone,"Crushed Sand"
resourceCrushedSandDesc,items,Item,KgNone,"Crushed sand is a core resource that can be smelted in the forge to make glass and used to craft items."
resourceDoorKnob,items,Item,KgNone,"Brass Doorknob"
resourceDoorKnobDesc,items,Item,KgNone,"Brass objects can be scrapped into scrap brass in your backpack or smelted in a forge as a core resource."
resourceDuctTape,items,Item,KgNone,"Duct Tape"
resourceDuctTapeDesc,items,Item,KgNone,"Duct tape is useful for making many things & according to Madmole MacDyver a must have resource for making the cooler stuff."
resourceElectricParts,items,Item,New,"Electrical Parts"
resourceElectricPartsDesc,items,Item,New,"Wires, switches, screw joints..."
resourceElectronicParts,items,Item,New,"Electronic Components"
resourceElectronicPartsDesc,items,Item,New,"Resistors, capacitors, the odd microchip or bits of circuit boards..."
resourceFeather,items,Item,KgNone,"Feather"
resourceFeatherDesc,items,Item,KgNone,"Feathers are primarily found in bird nests & on chickens. They can be used to craft arrows and crossbow bolts."
resourceFemur,items,Item,KgNone,"Large Bone"
resourceFemurDesc,items,Item,KgNone,"A rather ordinary femur. It could be useful."
resourceFishingWeight,items,Item,KgNone,"Lead Fishing Weight"
resourceFishingWeightDesc,items,Item,KgNone,"Lead objects can be scrapped into scrap lead in your backpack or smelted in a forge as a core resource."
resourceForgedIron,items,Item,KgNone,"Forged Iron"
resourceForgedIronDesc,items,Item,KgNone,"Can be crafted at the forge and be used to craft, repair and upgrade a variety of things."
resourceForgedSteel,items,Item,KgNone,"Forged Steel"
resourceForgedSteelDesc,items,Item,KgNone,"Can be crafted at the forge after buying the Steel perk and can be used to make some of the strongest items."
resourceGlue,items,Item,KgNone,"Glue"
resourceGlueDesc,items,Item,KgNone,"Glue is useful for making your own duct tape."
resourceGoldNugget,items,Item,New,"Gold Nugget"
resourceGunPowder,items,Item,KgNone,"Gun Powder"
resourceGunPowderDesc,items,Item,KgNone,"Gun powder made from coal and nitrate can be used to make your own ammo and explosives."
resourceHeadlight,items,Item,KgNone,"Headlight"
resourceHeadlightDesc,items,Item,KgNone,"A headlight is useful for creating a vehicle and lighting."
resourceHubcap,items,Item,KgNone,"Hub Cap"
resourceHubcapDesc,items,Item,KgNone,"An old hubcap can be used as part of a recipe to make a homemade landmine. It's great to be a gearhead."
resourceInsulator,items,Item,New,"Insulator"
resourceInsulatorDesc,items,Item,New,"Used to build electrical devices."
resourceIronFragment,items,Item,EnChanged KgNone,"Raw Iron"
resourceIronFragmentDesc,items,Item,EnChanged KgNone,"Raw iron should be smelted in a forge but can also be scrapped at a loss."
resourceLeather,items,Item,KgNone,"Leather"
resourceLeatherDesc,items,Item,EnChanged,"Leather can be used to make a variety of things including clothing, crossbows and bellows for a forge."
resourceMechanicalParts,items,Item,New,"Mechanical Parts"
resourceMechanicalPartsDesc,items,Item,New,"Small parts like sprockets, nuts and bolts."
resourceMetalPipe,items,Item,KgNone,"Short Iron Pipe"
resourceMetalPipeDesc,items,Item,KgNone,"A rather ordinary short iron pipe. Can be used in a variety of recipes."
resourceMilitaryFiber,items,Item,KgNone,"Military Fiber"
resourceMilitaryFiberDesc,items,Item,KgNone,"Military grade synthetic fibers are used to repair military armor. (ballistic armor to be accurate)"
resourceNail,items,Item,KgNone,"Nails"
resourceNailDesc,items,Item,KgNone,"Nails are used to build furniture, large storage crates and as ammo for the nail gun."
resourceOil,items,Item,KgNone,"Oil"
resourceOilDesc,items,Item,KgNone,"Oil is a key ingredient for crafting repair kits."
resourceOilShale,items,Item,KgNone,"Oil Shale"
resourceOilShaleDesc,items,Item,EnChanged,"Oil shale can be found in the desert and crafted into gas at a chemistry station."
resourcePaint,items,Item,New,"Paint"
resourcePaintDesc,items,Item,New,"Use a paint brush to paint building blocks. You can find books to learn new patterns."
resourcePaper,items,Item,KgNone,"Paper"
resourcePaperDesc,items,Item,KgNone,"Paper can be used with other ingredients to make shotgun ammo, blunderbuss ammo, TNT and more."
resourcePotassiumNitratePowder,items,Item,KgNone,"Nitrate Powder"
resourcePotassiumNitratePowderDesc,items,Item,EnChanged,"Hey captain caveman! Nitrate has many uses in crafting such as making gunpowder. Cave stalagmites are rich in it."
resourceRadiator,items,Item,KgNone,"Brass Car Radiator"
resourceRadiatorDesc,items,Item,KgNone,"Brass objects can be scrapped into scrap brass in your backpack or smelted in a forge as a core resource."
resourceRawDiamond,items,Item,New,"Raw Diamond"
resourceRepairKit,items,Item,KgNone,"Repair Kit"
resourceRepairKitDesc,items,Item,KgNone,"Repair kits made from cloth, oil, duct tape and forged iron are used to repair guns, motorized tools, vehicles and more."
resourceRockSmall,items,Item,KgNone,"Small Stone"
resourceRockSmallDesc,items,Item,KgNone,"Used in many recipes including stone axes, campfires & arrows. Can be thrown to distract zombies & are a core forging resource."
resourceRocketCasing,items,Item,KgNone,"Rocket Casing"
resourceRocketCasingDesc,items,Item,KgNone,"A rocket casing is used to make ammo for the rocket launcher."
resourceRocketTip,items,Item,KgNone,"Rocket Tip"
resourceRocketTipDesc,items,Item,KgNone,"A rocket tip is used to make ammo for the rocket launcher."
resourceScrapBrass,items,Item,KgNone,"Brass"
resourceScrapBrassDesc,items,Item,KgNone,"A core resource for forging that can be used to make ammo casings in the forge."
resourceScrapIron,items,Item,KgNone,"Iron"
resourceScrapIronDesc,items,Item,KgNone,"A core resource for crafting, forging, repairing & upgrading walls. Next to wood there's nothing more useful."
resourceScrapLead,items,Item,KgNone,"Lead"
resourceScrapLeadDesc,items,Item,KgNone,"A core resource for forging can be used to make bullet tips and more in the forge."
resourceScrapPolymers,items,Item,New,"Scrap Polymers"
resourceScrapPolymersDesc,items,Item,New,"Bits of rubber and plastics that you may carefully mold into new shapes."
resourceScrapTungsten,items,Item,KgNone,"Tungsten"
resourceSilverNugget,items,Item,New,"Silver Nugget"
resourceSnowBall,items,Item,New,"Snowball"
resourceSnowBallDesc,items,Item,New,"You know what to do! Turn it into first rate drinking water over a campfire, of course."
resourceSpring,items,Item,KgNone,"Spring"
resourceSpringDesc,items,Item,EnChanged,"Springs are great for making furniture, vault doors, hatches and more."
resourceSteelPolish,items,Item,New,"Reinforced Steel Upgrade"
resourceSteelPolishDesc,items,Item,New,"This is used to further upgrade steel walls and increasing explosion resistence."
resourceTallow,items,Item,KgNone,"Tallow"
resourceTallowDesc,items,Item,EnChanged,"Tallow can be used for candles and flaming arrows."
resourceTestosteroneExtract,items,Item,New,"Testosterone Extract"
resourceTestosteroneExtractDesc,items,Item,New,"A compound used to create steroids that is harvested from bears."
resourceTrophy1,items,Item,KgNone,"Brass Trophy"
resourceTrophy1Desc,items,Item,KgNone,"Brass objects can be scrapped into scrap brass in your backpack or smelted in a forge as a core resource."
resourceTrophy2,items,Item,KgNone,"Lead Trophy"
resourceTrophy2Desc,items,Item,KgNone,"Lead objects can be scrapped into scrap lead in your backpack or smelted in a forge as a core resource."
resourceTrophy3,items,Item,KgNone,"Tungsten Trophy"
resourceWood,items,Item,KgNone,"Wood"
resourceWoodDesc,items,Item,KgNone,"A piece of wood. Great for building tools and constructing wood frames for building."
resourceYuccaFibers,items,Item,KgNone,"Plant Fibers"
resourceYuccaFibersDesc,items,Item,EnChanged,"Plant fibers are acquired from destroying grass & small plants. Can be used to craft many things and for planting grass using the secondary action."
respawnTitleMessage,UI,Respawn Window,KgNone,"Ready to spawn in the world?"
rifles,progression,Skill,KgNone,"Rifles"
riflesDesc,progression,Skill,KgNone,"Do more damage with rifles and assault rifles. Gain skill by using items from this group."
ringOfFireAdmin,items,Clothes,New,"Dev: Ring of Fire"
ringOfFireAdminDesc,items,Clothes,New,"It burns, burns, burns...\n\nIf you go near it, it burns.\nIf you touch it, it burns.\nDo not go near or touch anything."
roadBarricadeLight,blocks,Block,EnChanged,"Road Barricade Light (иом)"
roadRailing,blocks,Block,KgNone,"Road Railing"
roadRailingEnd,blocks,Block,KgNone,"Road Railing End"
roadRailingEnd2,blocks,Block,KgNone,"Road Railing End 2"
roadRailingPole,blocks,Block,KgNone,"Road Railing Pole"
rock01,blocks,Block,EnChanged GrChanged KgNone,"Small Rock 01"
rock02,blocks,Block,EnChanged GrChanged KgNone,"Small Rock 02"
rock03,blocks,Block,EnChanged GrChanged KgNone,"Small Rock 03"
rock04,blocks,Block,EnChanged GrChanged KgNone,"Small Rock 04"
rock05,blocks,Block,EnChanged GrChanged KgNone,"Small Rock 05"
rock06,blocks,Block,EnChanged GrChanged KgNone,"Small Rock 06"
rock07,blocks,Block,EnChanged GrChanged KgNone,"Small Rock 07"
rock08,blocks,Block,EnChanged GrChanged KgNone,"Small Rock 08"
rock09,blocks,Block,EnChanged GrChanged KgNone,"Small Rock 09"
rock10,blocks,Block,EnChanged GrChanged KgNone,"Small Rock 10"
rock11,blocks,Block,EnChanged GrChanged KgNone,"Small Rock 11"
rock12,blocks,Block,EnChanged GrChanged KgNone,"Small Rock 12"
rockResource,blocks,Block,New,"Resource Boulder 1"
rockResource02,blocks,Block,New,"Resource Boulder 2"
rockResource02Broke1,blocks,Block,New,"Resource Boulder 2, Broke 1"
rockResource02Broke2,blocks,Block,New,"Resource Boulder 2, Broke 2"
rockResource02Broke3,blocks,Block,New,"Resource Boulder 2, Broke 3"
rockResourceBroke1,blocks,Block,New,"Resource Boulder 1, Broke 1"
rockResourceBroke2,blocks,Block,New,"Resource Boulder 1, Broke 2"
rocketBootsAdmin,items,Clothes,New,"Dev: Rocket Boots"
rocketBootsAdminDesc,items,Clothes,New,"These look safe...ish."
rsAdventurer,,Matchmaking Rule Set,KgNone,"ADVENTURER"
rsAdventurerDesc,,Matchmaking Rule Set,KgNone,"Default difficulty designed for average FPS players. Zombies walk in the daylight and run at night."
rsClassicZombies,,Matchmaking Rule Set,KgNone,"CLASSIC ZOMBIES"
rsClassicZombiesDesc,,Matchmaking Rule Set,KgNone,"The classic zombie movie experience where zombies always walk set to Nomad difficulty."
rsFeral,,Matchmaking Rule Set,KgNone,"FERAL"
rsFeralDesc,,Matchmaking Rule Set,KgNone,"Zombies can always sense where you are. Zombies walk in the daylight and run at night set to Nomad difficulty."
rsInsane,,Matchmaking Rule Set,KgNone,"INSANE"
rsInsaneDesc,,Matchmaking Rule Set,KgNone,"The highest difficulty designed for players who want a real challenge. Zombies walk in the daylight and run at night."
rsModernZombies,,Matchmaking Rule Set,KgNone,"MODERN ZOMBIES"
rsModernZombiesDesc,,Matchmaking Rule Set,KgNone,"A truly terrifying experience where zombies run day or night set to Nomad difficulty."
rsNightmare,,Matchmaking Rule Set,KgNone,"NIGHTMARE"
rsNightmareDesc,,Matchmaking Rule Set,KgNone,"An extreme challenge with zombies on the highest difficulty. Zombies have feral sense and they always run."
rsScavenger,,Matchmaking Rule Set,KgNone,"SCAVENGER"
rsScavengerDesc,,Matchmaking Rule Set,KgNone,"Easiest difficulty designed for new players. Zombies walk in the daylight and run at night."
rsSurvivalist,,Matchmaking Rule Set,KgNone,"SURVIVALIST"
rsSurvivalistDesc,,Matchmaking Rule Set,KgNone,"A higher difficulty designed for veteran players. Zombies walk in the daylight and run at night."
runForestRun,progression,Skill,EnChanged FrChanged,"Run Forrest Run"
runForestRunDesc,progression,Skill,KgNone,"Running uses 10% less stamina per rank."
runningShoes,items,Clothes,New,"Running Shoes"
rustyIronCrossCtr,blocks,Block,KgNone,"Rusty Iron Cross Ctr"
rustyIronPoleSupportCtr,blocks,Block,KgNone,"Rusty Iron Pole Support Ctr"
rustyIronTable,blocks,Block,New,"Rusty Iron Table"
sandbagCorner01Short,blocks,Block,New,"Sandbags Corner Short"
sandbagCorner02Long,blocks,Block,New,"Sandbags Corner Long"
sandbagEnd00,blocks,Block,New,"Sandbags End 1"
sandbagEnd01,blocks,Block,New,"Sandbags End 2"
sandbagEnd02,blocks,Block,New,"Sandbags End 3"
sandbagPile01,blocks,Block,New,"Sandbags Pile 1"
sandbagPile02,blocks,Block,New,"Sandbags Pile 2"
sandbagSingle01,blocks,Block,New,"Sandbags Single 1"
sandbagSingle02,blocks,Block,New,"Sandbags Single 2"
sandbagSingle03,blocks,Block,New,"Sandbags Single 3"
sandbagSingle04,blocks,Block,New,"Sandbags Single 4"
sandbagSingle05,blocks,Block,New,"Sandbags Single 5"
sandbagStraight01,blocks,Block,New,"Sandbags Straight"
sandbagsGroupDesc,blocks,Block,KgNone,"Sandbags are not very sturdy but can be put down quickly and provide decent protection from bullets."
satelliteDish,blocks,Block,New,"Satellite Dish"
sc_General,entityclasses,Entity,KgNone,"Supply Crate"
scavenging,progression,Skill,KgNone,"Scavenging"
scavengingDesc,progression,Skill,KgNone,"Be the scrounge master and get faster at looting and gain a higher % chance for better loot. Gain skill by opening untouched loot containers."
schematicMaster,items,Book,New,"Schematic Test"
schematicMaster1Desc,items,Book,New,"Schematics are used as ingredients to craft high tech modifications to weapons and armor.\nRequires Yeah Science Tier 1."
schematicMaster2Desc,items,Book,New,"Schematics are used as ingredients to craft high tech modifications to weapons and armor.\nRequires Yeah Science Tier 2."
schematicMaster3Desc,items,Book,New,"Schematics are used as ingredients to craft high tech modifications to weapons and armor.\nRequires Yeah Science Tier 3."
schematicMaster4Desc,items,Book,New,"Schematics are used as ingredients to craft high tech modifications to weapons and armor.\nRequires Yeah Science Tier 4."
schematicMaster5Desc,items,Book,New,"Schematics are used as ingredients to craft high tech modifications to weapons and armor.\nRequires Yeah Science Tier 5."
schoolDesk,blocks,Block,KgNone,"School Desk"
sconce1Light,blocks,Block,New,"Sconce Light (иом)"
sconce1LightShadow,blocks,Block,New,"Sconce Light, Shadows (иом)"
scrapFrameGroupDesc,blocks,Block,EnChanged,"Used for bases. Upgrade & repair with a construction tool & iron. Upgrade more with concrete mix & others."
scrapHatch_v1,blocks,Block,New,"Iron Hatch"
scrapHatch_v1Desc,blocks,Block,EnChanged,"Press & hold [activate] to lock it or set a combination. Upgrade & repair with iron and a construction tool using the secondary action."
scrapHatch_v2,blocks,Block,New,"Iron Hatch v2"
scrapHatch_v3,blocks,Block,New,"Iron Hatch v3"
scrapIronArch,blocks,Block,New,"Iron Arch 2m"
scrapIronArrowSlitHalf,blocks,Block,New,"Iron Arrow Slit"
scrapIronBlock,blocks,Block,New,"Iron Block"
scrapIronCNRFull,blocks,Block,New,"Iron Corner Full"
scrapIronCNRInside,blocks,Block,New,"Iron Corner Inside"
scrapIronCNRRamp,blocks,Block,New,"Iron CNR Ramp"
scrapIronCNRRampFiller,blocks,Block,New,"Iron Ramp Corner Filler"
scrapIronCNRRound,blocks,Block,New,"Iron CNR Round"
scrapIronCNRRoundTop,blocks,Block,New,"Iron CNR RoundTop"
scrapIronCTRPlate,blocks,Block,New,"Iron CTR Plate"
scrapIronCTRpole,blocks,Block,New,"Iron Pole Centered"
scrapIronCross,blocks,Block,New,"Iron Cross"
scrapIronFrameArch,blocks,Block,New,"Iron Frame Arch 2m"
scrapIronFrameBlock,blocks,Block,New,"Iron Frame"
scrapIronFrameCNRFull,blocks,Block,New,"Iron Frame Full Corner"
scrapIronFrameCNRInside,blocks,Block,New,"Iron Frame Inside Corner"
scrapIronFrameCNRRampFiller,blocks,Block,New,"Iron Frame Ramp Corner Filler"
scrapIronFrameGableInvertedHalf,blocks,Block,New,"Iron Frame (щипец/обратный/половина)"
scrapIronFrameGableInvertedQuarter,blocks,Block,New,"Iron Frame (щипец/обратный/четверть)"
scrapIronFrameGableInvertedSteep,blocks,Block,New,"Iron Frame (щипец/обратный/отвес)"
scrapIronFrameGableQuarter,blocks,Block,New,"Iron Frame (щипец/четверть)"
scrapIronFrameHalf,blocks,Block,New,"Iron Frame 1/2 Block"
scrapIronFramePillar100Cap,blocks,Block,New,"Iron Frame (колонна 100/крышка)"
scrapIronFramePlateOffset,blocks,Block,New,"Iron Frame (плита/смещение)"
scrapIronFrameQuarterCNR,blocks,Block,New,"Iron Frame (1/4 угла)"
scrapIronFrameQuarterCNR3Way,blocks,Block,New,"Iron Frame (1/4 угла/3 направления)"
scrapIronFrameQuarterSCtr,blocks,Block,New,"Iron Frame (1/4 размера/центр)"
scrapIronFrameQuarterTeeSCtr,blocks,Block,New,"Iron Frame (1/4 размера/центр/Т)"
scrapIronFrameRamp,blocks,Block,New,"Iron Frame Ramp"
scrapIronFrameStairs25CornerCNR,blocks,Block,New,"Iron Frame Stairs Corner"
scrapIronFrameWedge,blocks,Block,New,"Iron Frame Wedge"
scrapIronFrameWedgeCNRInsideBottom,blocks,Block,New,"Iron Frame Wedge Inside Corner Bottom"
scrapIronFrameWedgeCNRInsideSteepBase,blocks,Block,New,"Iron Frame (клин/отвес/внутр. угол/основа)"
scrapIronFrameWedgeCNRInsideSteepTop,blocks,Block,New,"Iron Frame (клин/отвес/внутр. угол/верх)"
scrapIronFrameWedgeCNRInsideTop,blocks,Block,New,"Iron Frame (клин/внутр. угол/верх)"
scrapIronFrameWedgeCNRSteepBase,blocks,Block,New,"Iron Frame (клин/отвес/угол/основа)"
scrapIronFrameWedgeCNRSteepTop,blocks,Block,New,"Iron Frame (клин/отвес/угол/верх)"
scrapIronFrameWedgeIncline,blocks,Block,New,"Iron Frame Wedge Incline"
scrapIronFrameWedgeStairs,blocks,Block,New,"Iron Frame Wedge Stairs"
scrapIronFrameWedgeTip,blocks,Block,New,"Iron Frame Wedge Tip"
scrapIronFrameWedgeTipCNRFullBottom,blocks,Block,New,"Iron Frame Wedge Full Corner Bottom"
scrapIronFrameWedgeTipCNRFullTop,blocks,Block,New,"Iron Frame Wedge Full Corner Top"
scrapIronFrameWedgeTipStairs,blocks,Block,New,"Iron Frame Wedge Tip Stairs"
scrapIronGableInvertedHalf,blocks,Block,New,"Iron (щипец/обратный/половина)"
scrapIronGableInvertedQuarter,blocks,Block,New,"Iron (щипец/обратный/четверть)"
scrapIronGableInvertedSteep,blocks,Block,New,"Iron (щипец/обратный/отвес)"
scrapIronGableQuarter,blocks,Block,New,"Iron (щипец/четверть)"
scrapIronGroupDesc,blocks,Block,KgNone,"While not as sturdy as solid concrete, iron constructions have high structural integrity, requiring fewer support pillars."
scrapIronHalf,blocks,Block,New,"Iron 1/2 Block"
scrapIronLogSpike4,blocks,Trap,New,"Iron Log Spike"
scrapIronPillar100,blocks,Block,New,"Iron Pillar 100"
scrapIronPillar100Cap,blocks,Block,New,"Iron (колонна 100/крышка)"
scrapIronPillar50,blocks,Block,New,"Iron Pillar 50"
scrapIronPlate,blocks,Block,New,"Iron Plate"
scrapIronPlateOffset,blocks,Block,New,"Iron (плита/смещение)"
scrapIronPole,blocks,Block,New,"Iron Pole"
scrapIronPoleSupport,blocks,Block,New,"Iron Pole Support"
scrapIronPoleSupport2,blocks,Block,New,"Iron Pole Support 2"
scrapIronQuarterCNR,blocks,Block,New,"Iron (1/4 угла)"
scrapIronQuarterCNR3Way,blocks,Block,New,"Iron (1/4 угла/3 направления)"
scrapIronQuarterSCtr,blocks,Block,New,"Iron (1/4 размера/центр)"
scrapIronQuarterTeeSCtr,blocks,Block,New,"Iron (1/4 размера/центр/Т)"
scrapIronRamp,blocks,Block,New,"Iron Ramp"
scrapIronSheet,blocks,Block,New,"Iron Sheet"
scrapIronStairs25,blocks,Block,New,"Iron Stairs"
scrapIronStairs25CornerCNR,blocks,Block,New,"Iron Stairs Corner"
scrapIronStairsFilledRailingLeft,blocks,Block,New,"Iron Stairs (перила слева)"
scrapIronStairsFilledRailingRight,blocks,Block,New,"Iron Stairs (перила справа)"
scrapIronSupport,blocks,Block,New,"Iron Support"
scrapIronWedge,blocks,Block,New,"Iron Wedge"
scrapIronWedgeCNRInsideBottom,blocks,Block,New,"Iron Wedge Inside Corner Bottom"
scrapIronWedgeCNRInsideSteepBase,blocks,Block,New,"Iron (клин/отвес/внутр. угол/основа)"
scrapIronWedgeCNRInsideSteepTop,blocks,Block,New,"Iron (клин/отвес/внутр. угол/верх)"
scrapIronWedgeCNRInsideTop,blocks,Block,New,"Iron (клин/внутр. угол/верх)"
scrapIronWedgeCNRSteepBase,blocks,Block,New,"Iron (клин/отвес/угол/основа)"
scrapIronWedgeCNRSteepTop,blocks,Block,New,"Iron (клин/отвес/угол/верх)"
scrapIronWedgeIncline,blocks,Block,New,"Iron Wedge Incline"
scrapIronWedgeStairs,blocks,Block,New,"Iron Wedge Stairs"
scrapIronWedgeTip,blocks,Block,New,"Iron Wedge Tip"
scrapIronWedgeTipCNRFullBottom,blocks,Block,New,"Iron Wedge Full Corner Bottom"
scrapIronWedgeTipCNRFullTop,blocks,Block,New,"Iron Wedge Full Corner Top"
scrapIronWedgeTipStairs,blocks,Block,New,"Iron Wedge Tip Stairs"
scrapIronWindowPlug05CTRPlate,blocks,Block,New,"Iron Window Plug 5 Ctr Plate"
scrapMetalPile,blocks,Block,KgNone,"Scrap Metal Pile"
scrapRepair,UI,Menu,KgNone,"Scrap and Repair"
searchResults,UI,Menu,KgNone,"Search Results"
searchText,UI,Menu,KgNone,"Search..."
secretStash,progression,Perk,New,"Secret Stash"
secretStashDesc,progression,Perk,New,"By increasing this perk traders will show you more and better items from their Secret Stash."
sectionalLeatherCouchSofaArm,blocks,Block,KgNone,"Leather Couch Arm"
sectionalLeatherCouchSofaCorner,blocks,Block,KgNone,"Leather Couch Corner"
sectionalLeatherCouchSofaMiddle,blocks,Block,KgNone,"Leather Couch Middle"
sectionalPlaidCouchSofaArm,blocks,Block,KgNone,"Old Couch Arm"
sectionalPlaidCouchSofaCorner,blocks,Block,KgNone,"Old Couch Corner"
sectionalPlaidCouchSofaMiddle,blocks,Block,KgNone,"Old Couch Middle"
secureDoorWooden,blocks,Block,KgNone,"Secure Wood Door"
secureDoorWoodenDesc,blocks,Block,KgNone,"Press & hold [activate] to lock it or set a combination. Upgrade & repair with wood and a construction tool using the secondary action."
secureReinforcedDoorWooden,blocks,Block,KgNone,"Secure Reinforced Wooden Door"
securityGateCTRPlate,blocks,Block,New,"Security Gate Centered"
securityGatePlate,blocks,Block,New,"Security Gate"
selectionCategoryDynamicPrefabs,Tools,Tools,New,"Show Dynamic Prefabs"
selectionCategorySelection,Tools,Tools,New,"Show Selection"
selectionCategorySleeperVolume,Tools,Tools,New,"Show Sleeper Volumes"
selectionCategoryStartPoint,Tools,Tools,New,"Show Startpoint"
selectionCategoryTraderTeleport,Tools,Tools,New,"Show Trader Teleports"
selectionToolsClearSelection,Tools,Tools,New,"Clear Selection"
selectionToolsClearSelectionTip,Tools,Tools,New,"Remove all blocks in the current selection, replacing them with air."
selectionToolsCopySleeperVolume,Tools,Tools,New,"Cpy sleeper volume"
selectionToolsCopySleeperVolumeTip,Tools,Tools,New,"Create a copy of the currently selected sleeper volume."
selectionToolsEditBlocksVolume,Tools,Tools,New,"Edit blocks in volume"
selectionToolsFillSelection,Tools,Tools,New,"Fill Selection"
selectionToolsFillSelectionTip,Tools,Tools,New,"Fill the current selection with the currently active block in the toolbelt."
selectionToolsRandomFillSelection,Tools,Tools,New,"Rnd decorate Sel."
selectionToolsRandomFillSelectionTip,Tools,Tools,New,"Fill a random 10% of the selection with the currently active block in the toolbelt."
selectionToolsRedo,Tools,Tools,New,"Redo"
selectionToolsRedoTip,Tools,Tools,New,"Redo the last editor action."
selectionToolsUndo,Tools,Tools,New,"Undo"
selectionToolsUndoTip,Tools,Tools,New,"Undo the last editor action."
sexualTyranosaurus,progression,Perk,GrChanged,"Sexual Tyrannosaurus"
sexualTyranosaurusDesc,progression,Perk,KgNone,"You have the stamina of this ancient beast! Regain stamina faster with every rank."
shades,items,Clothes,KgNone,"Shades"
shadesBlack,items,Clothes,New,"Black Shades"
shadesDesc,items,Clothes,EnChanged,"Sunglasses make you look cool and boost your perception."
shaggyBeard,,Menu,KgNone,"Shaggy Beard"
shaggyGoatee,,Menu,KgNone,"Shaggy Goatee"
shaggyHair,,Menu,KgNone,"Shaggy Hair"
shamwaySecretRecipeSchematic,items,Book,New,"Shamway Secret Recipe"
shamwaySecretRecipeSchematicDesc,items,Book,New,"Now you know why this recipe was guarded so well. You probably wish you did not."
shapeBlockBaseboard1GroupDesc,blocks,Block,New,"This is a full cube block. One side has a baseboard that can be painted separately. Rotate it upside-down for a chair rail."
shapeBlockBaseboard4GroupDesc,blocks,Block,New,"This is a full cube block. Four sides have a baseboard that can be painted separately."
shapeBlockBaseboardChairRail1GroupDesc,blocks,Block,New,"This is a full cube block. One side has a baseboard and a chair rail that can both be painted separately."
shapeBlockBaseboardChairRail4GroupDesc,blocks,Block,New,"This is a full cube block. Four Sides have a baseboard and a chair rail that can both be painted separately."
shapeBlockTileBrokenGroupDesc,blocks,Block,New,"This is a block with a loose tile that can be painted separately."
shapeCNRInclineGroupDesc,blocks,Block,New,"This block can be used as an inside or (rotated) outside corner for Incline blocks."
shapeCornerstoneGroupDesc,blocks,Block,New,"This decorative block can be used for corners of a building and lets you paint stone applications separately."
shapeHalfCNRInside2,blocks,Block,New,"This is the inside corner block to connect 2 Half Blocks. Does not fill a 3-way corner of Half Blocks."
shapeHalfCenteredGroupDesc,blocks,Block,New,"This shape is centered in the block space and can be used to build thinner dividers or inside walls."
shapePillarCtrGroupDesc,blocks,Block,New,"This shape is centered in the middle of the block space."
shapeQuarterCNR3WayGroupDesc,blocks,Block,New,"This shape is aligned to a corner of the block space and connects three corner aligned 1/4 blocks."
shapeQuarterCNRGroupDesc,blocks,Block,New,"This shape is aligned to a corner of the block space and connects two corner aligned 1/4 blocks."
shapeQuarterSCtrGroupDesc,blocks,Block,New,"This quarter block is centered on one side of the block space."
